case_index	design_wavelength_nm	candidate_index	selected	wavelength_eligible	final_min_wavelength_nm	final_abs_wavelength_error_nm	final_min_transmittance	final_fwhm_nm	valley_penalty_normalized	fwhm_penalty_normalized	quality_score	cvae_min_wavelength_nm	cvae_min_transmittance	cvae_fwhm_nm	ideal_to_final_mse	R	n_host
2.4000000000e+01	6.0034482759e+02	1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	5.9924517822e+02	1.0996493636e+00	6.0759525746e-02	4.2249473940e+01	6.0759525746e-01	1.4083157980e+00	1.0079555277e+00	6.0008459473e+02	7.4016854167e-02	4.3795567479e+01	2.5323919952e-02	3.6999444962e+00	2.7680788040e+00
2.4000000000e+01	6.0034482759e+02	1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	5.9840576172e+02	1.9390658675e+00	3.4472912084e-03	6.2737122944e+01	3.4472912084e-02	2.0912374315e+00	1.0628551718e+00	5.9966485596e+02	2.0656269044e-02	6.5014730981e+01	4.3764587492e-02	4.7616581917e+00	2.7639842033e+00
2.4000000000e+01	6.0034482759e+02	1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	5.9840576172e+02	1.9390658675e+00	6.0455291532e-04	1.1077292945e+02	6.0455291532e-03	3.6924309817e+00	1.8492382554e+00	6.0050427246e+02	2.2685036529e-03	1.0976382767e+02	1.1131888628e-01	6.3916654587e+00	2.7459712029e+00
2.4000000000e+01	6.0034482759e+02	1.6000000000e+01	1.0000000000e+00	1.0000000000e+00	5.9882543945e+02	1.5193881331e+00	2.4705149233e-02	4.6559476549e+01	2.4705149233e-01	1.5519825516e+00	8.9951702198e-01	6.0134368896e+02	3.6720689386e-02	4.9755521075e+01	3.0507601798e-02	4.0931067467e+00	2.7735900879e+00
2.4000000000e+01	6.0034482759e+02	1.7000000000e+01	0.0000000000e+00	0.0000000000e+00	5.9798602295e+02	2.3588046370e+00	2.9612110928e-02	4.4458842932e+01	inf	inf	inf	6.0008459473e+02	4.4862143695e-02	4.7957694692e+01	2.7412755415e-02	3.9819953442e+00	2.7689492702e+00
2.4000000000e+01	6.0034482759e+02	1.8000000000e+01	0.0000000000e+00	0.0000000000e+00	6.0302252197e+02	2.6776943864e+00	6.1485372484e-02	3.9723922507e+01	inf	inf	inf	6.0134368896e+02	7.6543606818e-02	4.2287654872e+01	2.6518205181e-02	3.6267867088e+00	2.7762894630e+00
2.4000000000e+01	6.0034482759e+02	1.9000000000e+01	0.0000000000e+00	1.0000000000e+00	5.9840576172e+02	1.9390658675e+00	5.8423326118e-04	1.1184843442e+02	5.8423326118e-03	3.7282811474e+00	1.8670617400e+00	5.9840576172e+02	2.3945644498e-03	1.1180174364e+02	1.1261987686e-01	6.4262380600e+00	2.7417159081e+00
2.5000000000e+01	6.0862068966e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0470135498e+02	3.9193346747e+00	1.5233453596e-03	7.9669967727e+01	inf	inf	inf	6.0805902100e+02	4.4077583589e-03	8.0678914802e+01	6.9807752967e-02	5.3536558151e+00	2.8094072342e+00
2.5000000000e+01	6.0862068966e+02	1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.0763934326e+02	9.8134639345e-01	1.1981100542e-03	9.0143980439e+01	1.1981100542e-02	3.0047993480e+00	1.5083902243e+00	6.0638018799e+02	6.8164127879e-03	8.8518275647e+01	8.1944726408e-02	5.6275367737e+00	2.8037743568e+00
2.5000000000e+01	6.0862068966e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.0889849854e+02	2.7780887998e-01	1.8476672471e-01	3.8747235168e+01	1.8476672471e+00	1.2915745056e+00	1.5696208763e+00	6.0931817627e+02	1.5362383425e-01	3.6329496817e+01	2.5382507592e-02	3.0963935852e+00	2.8308715820e+00
2.5000000000e+01	6.0862068966e+02	3.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0470135498e+02	3.9193346747e+00	3.0622117221e-02	4.5930435830e+01	inf	inf	inf	6.0805902100e+02	4.9581293017e-02	4.7865257692e+01	2.9605319723e-02	3.8917398453e+00	2.8074505329e+00
2.5000000000e+01	6.0862068966e+02	4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.0763934326e+02	9.8134639345e-01	1.2233712478e-03	8.9686551991e+01	1.2233712478e-02	2.9895517330e+00	1.5008927227e+00	6.0638018799e+02	4.5674513094e-03	8.8845704759e+01	8.1497415900e-02	5.6151151657e+00	2.8049919605e+00
2.5000000000e+01	6.0862068966e+02	5.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0470135498e+02	3.9193346747e+00	4.9148346297e-03	6.4469327728e+01	inf	inf	inf	6.0805902100e+02	1.3065686449e-02	6.6139916464e+01	4.9618966877e-02	4.7862253189e+00	2.8090300560e+00
2.5000000000e+01	6.0862068966e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0638018799e+02	2.2405016669e+00	2.2896632552e-01	3.5117371766e+01	inf	inf	inf	6.0805902100e+02	2.3601439595e-01	3.4615407393e+01	2.3423964158e-02	2.7746825218e+00	2.8160638809e+00
2.5000000000e+01	6.0862068966e+02	7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.0805902100e+02	5.6166865908e-01	9.3173854053e-02	3.9802276545e+01	9.3173854053e-01	1.3267425515e+00	1.1292405460e+00	6.0847875977e+02	1.0984629393e-01	4.0587582219e+01	2.6641912758e-02	3.4054670334e+00	2.8257346153e+00
2.5000000000e+01	6.0862068966e+02	8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.0889849854e+02	2.7780887998e-01	7.7047422528e-02	4.3127430458e+01	7.7047422528e-01	1.4375810153e+00	1.1040276203e+00	6.0931817627e+02	8.4682315588e-02	4.3043088005e+01	2.8035540134e-02	3.5514202118e+00	2.8255157471e+00
2.5000000000e+01	6.0862068966e+02	9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.0763934326e+02	9.8134639345e-01	1.0901687201e-03	9.1259596111e+01	1.0901687201e-02	3.0419865370e+00	1.5264441121e+00	6.0428167725e+02	4.5138294809e-03	9.0306317713e+01	8.3221696317e-02	5.6602945328e+00	2.8027200699e+00
2.5000000000e+01	6.0862068966e+02	1.0000000000e+01	0.0000000000e+00	0.0000000000e+00	6.0638018799e+02	2.2405016669e+00	2.9063059017e-02	4.7263286774e+01	inf	inf	inf	6.0889849854e+02	4.2942781001e-02	4.9509612193e+01	3.0884165317e-02	3.9549584389e+00	2.8146953583e+00
2.5000000000e+01	6.0862068966e+02	1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	6.0763934326e+02	9.8134639345e-01	1.1168166529e-03	9.0970120327e+01	1.1168166529e-02	3.0323373442e+00	1.5217527554e+00	6.0638018799e+02	7.1071302518e-03	8.9578638865e+01	8.2913361490e-02	5.6511678696e+00	2.8032941818e+00
2.5000000000e+01	6.0862068966e+02	1.2000000000e+01	0.0000000000e+00	0.0000000000e+00	6.0470135498e+02	3.9193346747e+00	3.7968587130e-02	4.4674463949e+01	inf	inf	inf	6.0805902100e+02	5.5229928344e-02	4.6472998183e+01	2.8659969568e-02	3.8185353279e+00	2.8093829155e+00
2.5000000000e+01	6.0862068966e+02	1.3000000000e+01	0.0000000000e+00	0.0000000000e+00	6.0470135498e+02	3.9193346747e+00	3.7079084665e-02	4.4475036293e+01	inf	inf	inf	6.0638018799e+02	5.7057708502e-02	4.6056041882e+01	2.8442565352e-02	3.8097472191e+00	2.8057131767e+00
2.5000000000e+01	6.0862068966e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	6.0470135498e+02	3.9193346747e+00	4.8096366227e-03	6.3706372847e+01	inf	inf	inf	6.0638018799e+02	1.4215260744e-02	6.5449426940e+01	4.8070307821e-02	4.7718658447e+00	2.8040111065e+00
2.5000000000e+01	6.0862068966e+02	1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	6.0721960449e+02	1.4010851630e+00	5.0407880917e-04	1.0891824574e+02	5.0407880917e-03	3.6306081912e+00	1.8178244897e+00	6.0302252197e+02	1.7632967792e-03	1.0660541964e+02	1.1712297797e-01	6.3630027771e+00	2.7988228798e+00
2.5000000000e+01	6.0862068966e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	6.0470135498e+02	3.9193346747e+00	1.9839795306e-02	5.1248658893e+01	inf	inf	inf	6.0889849854e+02	2.9532346874e-02	5.3745266129e+01	3.4239035100e-02	4.1653251648e+00	2.8158788681e+00
2.5000000000e+01	6.0862068966e+02	1.7000000000e+01	0.0000000000e+00	0.0000000000e+00	6.0470135498e+02	3.9193346747e+00	2.2041574121e-02	4.8399665471e+01	inf	inf	inf	6.0805902100e+02	3.6594867706e-02	5.0829046761e+01	3.1750634313e-02	4.0556998253e+00	2.8093342781e+00
2.5000000000e+01	6.0862068966e+02	1.8000000000e+01	1.0000000000e+00	1.0000000000e+00	6.0763934326e+02	9.8134639345e-01	6.2180712819e-02	4.3784484272e+01	6.2180712819e-01	1.4594828091e+00	1.0406449686e+00	6.0889849854e+02	7.2116173804e-02	4.4701594655e+01	2.8213854879e-02	3.6655981541e+00	2.8196125031e+00
2.5000000000e+01	6.0862068966e+02	1.9000000000e+01	0.0000000000e+00	1.0000000000e+00	6.0721960449e+02	1.4010851630e+00	4.8050330952e-04	1.1062283391e+02	4.8050330952e-03	3.6874277969e+00	1.8461164150e+00	6.0302252197e+02	1.6964370152e-03	1.1083440135e+02	1.1890477687e-01	6.4183068275e+00	2.7942299843e+00
2.6000000000e+01	6.1689655172e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.1645324707e+02	4.4330465383e-01	2.1449774504e-03	8.1683183028e+01	2.1449774504e-02	2.7227727676e+00	1.3721112711e+00	6.1645324707e+02	2.4624471553e-03	8.0855431679e+01	7.5692176819e-02	5.3273053169e+00	2.8517341614e+00
2.6000000000e+01	6.1689655172e+02	1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.1645324707e+02	4.4330465383e-01	1.7241560854e-03	8.7977389944e+01	1.7241560854e-02	2.9325796648e+00	1.4749106128e+00	6.1393499756e+02	5.0289360806e-03	8.6675959753e+01	8.6022190750e-02	5.5872411728e+00	2.8433518410e+00
2.6000000000e+01	6.1689655172e+02	2.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.1351525879e+02	3.3812929351e+00	1.6114833951e-01	3.9689669015e+01	inf	inf	inf	6.1687292480e+02	1.5252465010e-01	3.7179372644e+01	2.6920309290e-02	3.1344034672e+00	2.8671870232e+00
2.6000000000e+01	6.1689655172e+02	3.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.1393499756e+02	2.9615541655e+00	3.3285122365e-02	4.8385816576e+01	inf	inf	inf	6.1477441406e+02	5.0074391067e-02	4.9584473248e+01	3.4404180944e-02	3.8773593903e+00	2.8524608612e+00
2.6000000000e+01	6.1689655172e+02	4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.1645324707e+02	4.4330465383e-01	1.6912935534e-03	8.7858419790e+01	1.6912935534e-02	2.9286139930e+00	1.4727634643e+00	6.1561383057e+02	2.9025352560e-03	8.7346855927e+01	8.6702682078e-02	5.5949888229e+00	2.8461701870e+00
2.6000000000e+01	6.1689655172e+02	5.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.1393499756e+02	2.9615541655e+00	5.2458690479e-03	6.6127549481e+01	inf	inf	inf	6.1561383057e+02	1.1162788607e-02	6.7227780032e+01	5.4564833641e-02	4.7320046425e+00	2.8524930477e+00
2.6000000000e+01	6.1689655172e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.1309558105e+02	3.8009706695e+00	1.8957522511e-01	3.2565125653e+01	inf	inf	inf	6.1561383057e+02	2.4129435420e-01	3.6430031266e+01	2.5752473623e-02	2.7696676254e+00	2.8585956097e+00
2.6000000000e+01	6.1689655172e+02	7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.1645324707e+02	4.4330465383e-01	1.0751765966e-01	4.2339748491e+01	1.0751765966e+00	1.4113249497e+00	1.2432507732e+00	6.1729266357e+02	1.0916152596e-01	4.1391358123e+01	2.9398497194e-02	3.3836200237e+00	2.8689322472e+00
2.6000000000e+01	6.1689655172e+02	8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.1645324707e+02	4.4330465383e-01	8.3178743720e-02	4.3908326433e+01	8.3178743720e-01	1.4636108811e+00	1.1476991592e+00	6.1771234131e+02	7.5906798244e-02	4.4839765331e+01	3.1174886972e-02	3.6049656868e+00	2.8683381081e+00
2.6000000000e+01	6.1689655172e+02	9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.1645324707e+02	4.4330465383e-01	1.6445521032e-03	8.8983468682e+01	1.6445521032e-02	2.9661156227e+00	1.4912805719e+00	6.1561383057e+02	2.8670604806e-03	8.8033988666e+01	8.8442847133e-02	5.6259832382e+00	2.8438158035e+00
2.6000000000e+01	6.1689655172e+02	1.0000000000e+01	0.0000000000e+00	0.0000000000e+00	6.1393499756e+02	2.9615541655e+00	3.0165443197e-02	5.0849926400e+01	inf	inf	inf	6.1687292480e+02	3.9059638977e-02	5.1853390287e+01	3.7036966532e-02	3.9631395340e+00	2.8605065346e+00
2.6000000000e+01	6.1689655172e+02	1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	6.1645324707e+02	4.4330465383e-01	1.6974597238e-03	8.8445927654e+01	1.6974597238e-02	2.9481975885e+00	1.4825860929e+00	6.1393499756e+02	5.3169438615e-03	8.7114288994e+01	8.6786709726e-02	5.5999045372e+00	2.8429398537e+00
2.6000000000e+01	6.1689655172e+02	1.2000000000e+01	0.0000000000e+00	0.0000000000e+00	6.1393499756e+02	2.9615541655e+00	4.2707439512e-02	4.7341464042e+01	inf	inf	inf	6.1561383057e+02	5.4069422185e-02	4.9269867678e+01	3.3690448850e-02	3.8170552254e+00	2.8589401245e+00
2.6000000000e+01	6.1689655172e+02	1.3000000000e+01	0.0000000000e+00	0.0000000000e+00	6.1393499756e+02	2.9615541655e+00	4.0845289826e-02	4.6971787616e+01	inf	inf	inf	6.1561383057e+02	5.6122612208e-02	4.8472200265e+01	3.3159334213e-02	3.8065748215e+00	2.8540410995e+00
2.6000000000e+01	6.1689655172e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	6.1393499756e+02	2.9615541655e+00	4.0727285668e-03	6.6479742085e+01	inf	inf	inf	6.1351525879e+02	1.4285531826e-02	6.6815723546e+01	5.3938440979e-02	4.7377777100e+00	2.8426744938e+00
2.6000000000e+01	6.1689655172e+02	1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	6.1645324707e+02	4.4330465383e-01	8.8184513152e-04	1.0863337307e+02	8.8184513152e-03	3.6211124356e+00	1.8149654434e+00	6.1393499756e+02	1.0148750152e-03	1.0741490561e+02	1.2245114148e-01	6.3203177452e+00	2.8407073021e+00
2.6000000000e+01	6.1689655172e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	6.1393499756e+02	2.9615541655e+00	1.8154738471e-02	5.4487288564e+01	inf	inf	inf	6.1687292480e+02	2.5923145935e-02	5.5086933726e+01	4.0872987360e-02	4.1966924667e+00	2.8606820107e+00
2.6000000000e+01	6.1689655172e+02	1.7000000000e+01	0.0000000000e+00	0.0000000000e+00	6.1393499756e+02	2.9615541655e+00	2.1792532876e-02	5.2473462764e+01	inf	inf	inf	6.1561383057e+02	3.5113941878e-02	5.3908244415e+01	3.8673263043e-02	4.0736699104e+00	2.8559718132e+00
2.6000000000e+01	6.1689655172e+02	1.8000000000e+01	1.0000000000e+00	1.0000000000e+00	6.1561383057e+02	1.2827211577e+00	6.5956361592e-02	4.5894646404e+01	6.5956361592e-01	1.5298215468e+00	1.0946925814e+00	6.1771234131e+02	6.5552316606e-02	4.6891943000e+01	3.2565772533e-02	3.6996064186e+00	2.8653302193e+00
2.6000000000e+01	6.1689655172e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	6.0889849854e+02	7.9980531890e+00	8.0830231309e-04	1.0953652997e+02	inf	inf	inf	6.1477441406e+02	6.0699979076e-04	1.1240496415e+02	1.2430775166e-01	6.3861427307e+00	2.8328232765e+00
2.7000000000e+01	6.2517241379e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	1.9885217771e-03	8.0244351687e+01	inf	inf	inf	6.2484741211e+02	3.1035980210e-03	8.0145295861e+01	8.0028310418e-02	5.2735524178e+00	2.9022164345e+00
2.7000000000e+01	6.2517241379e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	1.5849899501e-03	8.9263312149e+01	inf	inf	inf	6.1855175781e+02	6.3369423151e-03	9.0478279235e+01	9.3746721745e-02	5.5815930367e+00	2.8874559402e+00
2.7000000000e+01	6.2517241379e+02	2.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2274890137e+02	2.4235124259e+00	1.4661583304e-01	3.9853045447e+01	inf	inf	inf	6.2484741211e+02	1.5322037041e-01	3.8050600551e+01	3.0023612082e-02	3.0520396233e+00	2.9119663239e+00
2.7000000000e+01	6.2517241379e+02	3.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	3.0188985169e-02	5.0173064572e+01	inf	inf	inf	6.2148974609e+02	5.3940143436e-02	5.0996805569e+01	3.8566116244e-02	3.8418786526e+00	2.8988213539e+00
2.7000000000e+01	6.2517241379e+02	4.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	1.4759346377e-03	8.8547929152e+01	inf	inf	inf	6.1897149658e+02	3.2128174789e-03	8.9615780370e+01	9.2861026525e-02	5.5483245850e+00	2.8916809559e+00
2.7000000000e+01	6.2517241379e+02	5.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	4.4593019411e-03	6.7081173760e+01	inf	inf	inf	6.2316857910e+02	1.2840662152e-02	6.8350600027e+01	6.0522746295e-02	4.7434964180e+00	2.9009540081e+00
2.7000000000e+01	6.2517241379e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	1.9673967361e-01	3.2780206268e+01	inf	inf	inf	6.2316857910e+02	2.3220132291e-01	3.5196986478e+01	2.8797863051e-02	2.6983909607e+00	2.9004168510e+00
2.7000000000e+01	6.2517241379e+02	7.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	8.0888941884e-02	4.1757056668e+01	inf	inf	inf	6.2400799561e+02	1.1086602509e-01	4.3289562214e+01	3.1881060451e-02	3.3646538258e+00	2.9062814713e+00
2.7000000000e+01	6.2517241379e+02	8.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.2358831787e+02	1.5840959220e+00	6.5354265273e-02	4.6330030509e+01	6.5354265273e-01	1.5443343503e+00	1.0989385015e+00	6.2526715088e+02	6.9501891732e-02	4.6145518490e+01	3.5500690341e-02	3.6057066917e+00	2.9090614319e+00
2.7000000000e+01	6.2517241379e+02	9.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	1.4976207167e-03	8.9583370159e+01	inf	inf	inf	6.1897149658e+02	2.9395462479e-03	9.0957322181e+01	9.4361647964e-02	5.5883255005e+00	2.8891646862e+00
2.7000000000e+01	6.2517241379e+02	1.0000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	2.5896428153e-02	5.1381542059e+01	inf	inf	inf	6.2442773438e+02	3.7612017244e-02	5.2873988896e+01	4.0608499199e-02	3.9751386642e+00	2.9082934856e+00
2.7000000000e+01	6.2517241379e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	1.5817974927e-03	8.9590307676e+01	inf	inf	inf	6.1855175781e+02	6.7661190405e-03	9.0923125225e+01	9.4275549054e-02	5.5964889526e+00	2.8868749142e+00
2.7000000000e+01	6.2517241379e+02	1.2000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	3.5843994468e-02	4.9381850159e+01	inf	inf	inf	6.2316857910e+02	5.4267801344e-02	5.0020094113e+01	3.7847876549e-02	3.8000380993e+00	2.9030330181e+00
2.7000000000e+01	6.2517241379e+02	1.3000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	3.6091804504e-02	4.9246574910e+01	inf	inf	inf	6.2148974609e+02	5.5229872465e-02	4.9336279887e+01	3.7360630929e-02	3.7765378952e+00	2.8989505768e+00
2.7000000000e+01	6.2517241379e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	4.5057442039e-03	6.6624366834e+01	inf	inf	inf	6.2148974609e+02	1.6709763557e-02	6.7852255104e+01	5.8927483857e-02	4.7110371590e+00	2.8920774460e+00
2.7000000000e+01	6.2517241379e+02	1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	6.2358831787e+02	1.5840959220e+00	6.3325004885e-04	1.0915606034e+02	6.3325004885e-03	3.6385353447e+00	1.8224339226e+00	6.1729266357e+02	9.5431564841e-04	1.0921617436e+02	1.2901619077e-01	6.3250741959e+00	2.8773455620e+00
2.7000000000e+01	6.2517241379e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	1.5159034170e-02	5.5636219428e+01	inf	inf	inf	6.2568682861e+02	2.5599284098e-02	5.6465886896e+01	4.5754622668e-02	4.1759119034e+00	2.9101021290e+00
2.7000000000e+01	6.2517241379e+02	1.7000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	1.8763225526e-02	5.3219309073e+01	inf	inf	inf	6.2148974609e+02	3.5354305059e-02	5.4598585427e+01	4.2100857943e-02	4.0683040619e+00	2.9028367996e+00
2.7000000000e+01	6.2517241379e+02	1.8000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	5.3184304386e-02	4.7609603099e+01	inf	inf	inf	6.2484741211e+02	6.0521308333e-02	4.8049736593e+01	3.6688789725e-02	3.6999073029e+00	2.9072401524e+00
2.7000000000e+01	6.2517241379e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	6.2232916260e+02	2.8432511954e+00	8.1534229685e-04	1.1104025256e+02	inf	inf	inf	6.1603350830e+02	4.7053612070e-04	1.1416184463e+02	1.3059470057e-01	6.3820714951e+00	2.8722569942e+00
2.8000000000e+01	6.3344827586e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	1.1267628288e-03	8.2493280920e+01	1.1267628288e-02	2.7497760307e+00	1.3805218295e+00	6.2778540039e+02	4.7255717218e-03	8.6231756458e+01	8.6018882692e-02	5.2868700027e+00	2.9439620972e+00
2.8000000000e+01	6.3344827586e+02	1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	6.9439283106e-04	9.4073819077e+01	6.9439283106e-03	3.1357939692e+00	1.5713689488e+00	6.2778540039e+02	8.0690952018e-03	9.5162708976e+01	1.0122691095e-01	5.6321372986e+00	2.9299685955e+00
2.8000000000e+01	6.3344827586e+02	2.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2946423340e+02	3.9840424636e+00	1.3000304997e-01	3.7068831446e+01	inf	inf	inf	6.2988391113e+02	1.5331284702e-01	3.6516555993e+01	3.2303411514e-02	2.9447908401e+00	2.9547119141e+00
2.8000000000e+01	6.3344827586e+02	3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.3156280518e+02	1.8854706863e+00	3.5869810730e-02	4.8060422039e+01	3.5869810730e-01	1.6020140680e+00	9.8035608764e-01	6.2904449463e+02	5.0472825766e-02	5.0641862102e+01	4.0812827647e-02	3.7866907120e+00	2.9379258156e+00
2.8000000000e+01	6.3344827586e+02	4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	6.7564257188e-04	9.2743909923e+01	6.7564257188e-03	3.0914636641e+00	1.5491100449e+00	6.2694598389e+02	2.9161241837e-03	9.2913127820e+01	9.9779784679e-02	5.5836057663e+00	2.9350802898e+00
2.8000000000e+01	6.3344827586e+02	5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	2.7441799175e-03	6.7574410486e+01	2.7441799175e-02	2.2524803495e+00	1.1399610744e+00	6.2904449463e+02	1.0382188484e-02	6.9624274625e+01	6.5430857241e-02	4.7396240234e+00	2.9406476021e+00
2.8000000000e+01	6.3344827586e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3072338867e+02	2.7248871902e+00	2.1912893653e-01	3.4429450716e+01	inf	inf	inf	6.2904449463e+02	2.0812603831e-01	3.4077778860e+01	3.1702056527e-02	2.6331007481e+00	2.9416804314e+00
2.8000000000e+01	6.3344827586e+02	7.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2946423340e+02	3.9840424636e+00	9.0209059417e-02	3.9641137394e+01	inf	inf	inf	6.3030364990e+02	1.0582691431e-01	3.9674272877e+01	3.3472251147e-02	3.2235877514e+00	2.9506101608e+00
2.8000000000e+01	6.3344827586e+02	8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.3156280518e+02	1.8854706863e+00	6.1951309443e-02	4.5381812803e+01	6.1951309443e-01	1.5127270934e+00	1.0661200939e+00	6.3114306641e+02	7.5051911175e-02	4.4149953634e+01	3.7486411631e-02	3.4817323685e+00	2.9524393082e+00
2.8000000000e+01	6.3344827586e+02	9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	6.3639227301e-04	9.3873622857e+01	6.3639227301e-03	3.1291207619e+00	1.5677423423e+00	6.2694598389e+02	2.7603760827e-03	9.4193079370e+01	1.0162025690e-01	5.6306762695e+00	2.9337887764e+00
2.8000000000e+01	6.3344827586e+02	1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	2.5296164677e-02	5.0026601305e+01	2.5296164677e-01	1.6675533768e+00	9.6025751180e-01	6.3114306641e+02	3.6591790617e-02	5.0889335541e+01	4.3665919453e-02	3.8946774006e+00	2.9492025375e+00
2.8000000000e+01	6.3344827586e+02	1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	6.7971396493e-04	9.4397281533e+01	6.7971396493e-03	3.1465760511e+00	1.5766865954e+00	6.2778540039e+02	8.8037410751e-03	9.6161220140e+01	1.0180988163e-01	5.6459274292e+00	2.9295144081e+00
2.8000000000e+01	6.3344827586e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3156280518e+02	1.8854706863e+00	4.0808200836e-02	4.7890636412e+01	4.0808200836e-01	1.5963545471e+00	1.0022182777e+00	6.3030364990e+02	4.8536304384e-02	4.8600696467e+01	4.0365915745e-02	3.7198500633e+00	2.9427020550e+00
2.8000000000e+01	6.3344827586e+02	1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3156280518e+02	1.8854706863e+00	4.2107302696e-02	4.7425017786e+01	4.2107302696e-01	1.5808339262e+00	1.0009534766e+00	6.2904449463e+02	4.8803318292e-02	4.8643028715e+01	3.9837300777e-02	3.7161378860e+00	2.9379131794e+00
2.8000000000e+01	6.3344827586e+02	1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	3.4706261940e-03	6.6124283157e+01	3.4706261940e-02	2.2041427719e+00	1.1194245169e+00	6.2904449463e+02	1.6669487581e-02	6.8320967283e+01	6.2876060605e-02	4.7107486725e+00	2.9319686890e+00
